exam1,exam2,exam3,exam4,exam5,exam6,exam7,exam8,exam9,exam10
0222,0236,0385,1054,1673,no_exam,no_exam,no_exam,no_exam,no_exam
0310,0451,0469,0470,0872,no_exam,no_exam,no_exam,no_exam,no_exam
0575,1677,1678,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1754,1908,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1886,1894,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1790,1793,1798,1807,1899,no_exam,no_exam,no_exam,no_exam,no_exam
0103,1798,1803,1812,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0040,0096,0637,1952,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0385,0574,1422,1685,2207,no_exam,no_exam,no_exam,no_exam,no_exam
0320,0389,0573,1102,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0103,0919,0932,0941,1984,no_exam,no_exam,no_exam,no_exam,no_exam
0380,0400,1112,1487,1985,no_exam,no_exam,no_exam,no_exam,no_exam
0246,0253,1963,2093,2236,no_exam,no_exam,no_exam,no_exam,no_exam
0573,0872,1677,1787,1951,no_exam,no_exam,no_exam,no_exam,no_exam
1628,1631,1688,1986,2067,no_exam,no_exam,no_exam,no_exam,no_exam
0657,0693,0728,1299,1445,2317,no_exam,no_exam,no_exam,no_exam
0625,0996,1766,2287,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0454,0458,0472,0489,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0558,0560,0563,0564,0593,0597,no_exam,no_exam,no_exam,no_exam
0410,0412,0578,1321,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0637,0654,0663,1208,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0391,0642,1120,1211,2247,no_exam,no_exam,no_exam,no_exam,no_exam
0179,0222,0234,0575,0637,1686,no_exam,no_exam,no_exam,no_exam
0106,0180,0183,0208,0446,no_exam,no_exam,no_exam,no_exam,no_exam
0575,1463,1680,2190,2328,no_exam,no_exam,no_exam,no_exam,no_exam
0949,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0574,1010,1678,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0389,0573,1041,1881,1952,2083,no_exam,no_exam,no_exam,no_exam
0669,1253,2295,2347,2365,no_exam,no_exam,no_exam,no_exam,no_exam
0394,0579,0580,1360,2071,no_exam,no_exam,no_exam,no_exam,no_exam
0575,0872,1316,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0901,0950,1110,1474,2098,no_exam,no_exam,no_exam,no_exam,no_exam
0654,1233,1579,1589,2216,no_exam,no_exam,no_exam,no_exam,no_exam
0586,0588,1688,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0637,0872,1395,1460,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0575,1015,1687,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1466,1635,1636,2348,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
2293,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0389,1686,2037,2210,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0526,0564,1878,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0637,1041,1672,2068,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1544,1550,2327,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1646,1649,1651,1664,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0647,0686,0722,2078,2091,no_exam,no_exam,no_exam,no_exam,no_exam
0140,0179,0181,0182,0385,1682,no_exam,no_exam,no_exam,no_exam
0653,0901,0950,1200,1215,no_exam,no_exam,no_exam,no_exam,no_exam
1207,1543,2071,2206,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0776,0954,1710,1786,2215,2375,no_exam,no_exam,no_exam,no_exam
0139,0142,0176,0181,0182,0208,no_exam,no_exam,no_exam,no_exam
0698,1568,2296,2299,2307,no_exam,no_exam,no_exam,no_exam,no_exam
0426,0583,1677,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0105,0338,0339,1396,1487,1853,no_exam,no_exam,no_exam,no_exam
0351,0503,1114,1675,1982,no_exam,no_exam,no_exam,no_exam,no_exam
1033,1683,1758,1759,1761,no_exam,no_exam,no_exam,no_exam,no_exam
0096,0456,0463,0465,0466,0541,1471,no_exam,no_exam,no_exam
0872,1080,1678,1786,2067,no_exam,no_exam,no_exam,no_exam,no_exam
0386,0950,1191,1984,2380,no_exam,no_exam,no_exam,no_exam,no_exam
0320,0542,0543,0870,1186,no_exam,no_exam,no_exam,no_exam,no_exam
0505,0637,1791,1795,1796,no_exam,no_exam,no_exam,no_exam,no_exam
0541,0574,1297,1448,1515,no_exam,no_exam,no_exam,no_exam,no_exam
0385,0503,0575,1050,1686,no_exam,no_exam,no_exam,no_exam,no_exam
0573,0921,1110,1295,2162,2166,no_exam,no_exam,no_exam,no_exam
0447,0556,0586,0587,2092,no_exam,no_exam,no_exam,no_exam,no_exam
0042,1087,1673,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0153,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1921,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0624,0716,0868,1247,1483,1775,no_exam,no_exam,no_exam,no_exam
0376,0377,0393,0581,1379,no_exam,no_exam,no_exam,no_exam,no_exam
0386,0575,1360,1678,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0396,1570,1753,1755,1907,no_exam,no_exam,no_exam,no_exam,no_exam
1119,1359,1444,2203,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0575,0637,1677,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0813,0873,1789,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0806,1527,1530,1534,2097,no_exam,no_exam,no_exam,no_exam,no_exam
0950,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0253,0695,1803,1806,1809,no_exam,no_exam,no_exam,no_exam,no_exam
2213,2247,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1896,1897,2113,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0394,0581,0582,1360,1838,no_exam,no_exam,no_exam,no_exam,no_exam
0391,0872,1085,1685,1787,no_exam,no_exam,no_exam,no_exam,no_exam
0693,1583,1674,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0198,0199,0240,1378,1985,no_exam,no_exam,no_exam,no_exam,no_exam
0247,0261,0637,1102,1671,no_exam,no_exam,no_exam,no_exam,no_exam
1309,1332,1342,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1085,1399,1460,1675,1787,no_exam,no_exam,no_exam,no_exam,no_exam
0755,1003,1004,2363,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
2071,2219,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
2367,2371,2372,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
2285,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0515,0517,0541,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1019,1471,1668,1913,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1298,1303,1379,1381,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1786,1889,1896,1897,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0432,0806,1627,1631,2069,no_exam,no_exam,no_exam,no_exam,no_exam
1102,1460,1600,1672,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0665,0749,0753,1786,2283,no_exam,no_exam,no_exam,no_exam,no_exam
1687,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0575,1678,1935,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1233,1675,1786,1788,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0562,0591,0592,0596,0599,no_exam,no_exam,no_exam,no_exam,no_exam
0807,0808,0809,1694,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0391,2250,2311,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0806,1360,1555,1871,1872,1873,no_exam,no_exam,no_exam,no_exam
0392,1884,1885,2083,2220,no_exam,no_exam,no_exam,no_exam,no_exam
1753,1755,1907,1937,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0264,0271,0272,0279,0868,1235,no_exam,no_exam,no_exam,no_exam
0984,0985,1983,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0386,0503,0574,0868,1975,no_exam,no_exam,no_exam,no_exam,no_exam
0389,0573,0637,1952,2207,no_exam,no_exam,no_exam,no_exam,no_exam
0811,1627,1694,1993,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0448,0557,1688,2248,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
2293,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0386,0575,1678,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0242,2327,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0489,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1306,1453,1456,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0202,0216,0217,0218,1335,1478,no_exam,no_exam,no_exam,no_exam
0773,0868,0905,0921,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1391,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1677,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0081,0538,0539,0540,1117,2070,no_exam,no_exam,no_exam,no_exam
0105,0348,0390,1297,1461,2075,no_exam,no_exam,no_exam,no_exam
0391,0872,1686,1786,1788,no_exam,no_exam,no_exam,no_exam,no_exam
0572,1575,2320,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0602,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0772,0870,1091,1675,2203,no_exam,no_exam,no_exam,no_exam,no_exam
0209,0212,0215,1294,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0637,1575,1580,2343,2348,no_exam,no_exam,no_exam,no_exam,no_exam
1790,1791,1798,1853,1899,no_exam,no_exam,no_exam,no_exam,no_exam
0637,1575,1580,1672,2344,2348,no_exam,no_exam,no_exam,no_exam
1034,2069,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1372,1373,2274,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0160,0886,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0691,0795,0796,0873,1794,1802,no_exam,no_exam,no_exam,no_exam
2073,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0427,0454,0460,0461,2249,no_exam,no_exam,no_exam,no_exam,no_exam
0575,0637,1678,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1297,1882,1883,1885,2403,no_exam,no_exam,no_exam,no_exam,no_exam
1796,1800,1899,1900,2031,no_exam,no_exam,no_exam,no_exam,no_exam
0571,0637,1680,1979,2348,no_exam,no_exam,no_exam,no_exam,no_exam
0183,0185,0446,1347,1841,no_exam,no_exam,no_exam,no_exam,no_exam
1887,1888,1890,2405,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0320,1482,1881,1922,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0389,2074,2086,2101,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1957,2221,2228,2238,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0812,1652,1846,1848,1849,no_exam,no_exam,no_exam,no_exam,no_exam
0386,0573,1149,1506,2248,no_exam,no_exam,no_exam,no_exam,no_exam
0385,0574,0868,1130,1685,no_exam,no_exam,no_exam,no_exam,no_exam
1796,1798,1852,2071,2318,no_exam,no_exam,no_exam,no_exam,no_exam
0318,0390,1473,1671,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0669,0992,0995,0998,1207,no_exam,no_exam,no_exam,no_exam,no_exam
0544,0546,0548,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0986,0987,0988,1683,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0391,1034,1295,2206,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0654,1399,1469,2067,2316,no_exam,no_exam,no_exam,no_exam,no_exam
2297,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1898,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1199,1202,1214,2250,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1823,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0503,1242,1312,1364,1367,no_exam,no_exam,no_exam,no_exam,no_exam
0139,0147,1316,1805,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0900,1671,2207,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0644,0704,0706,0722,1384,no_exam,no_exam,no_exam,no_exam,no_exam
2154,2176,2178,2179,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0836,0843,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0806,1528,1533,1534,2106,no_exam,no_exam,no_exam,no_exam,no_exam
1805,2176,2178,2179,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1453,1456,2115,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1039,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0104,1128,1295,1673,2156,no_exam,no_exam,no_exam,no_exam,no_exam
0261,0541,0561,1529,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0503,0663,1182,1359,2090,no_exam,no_exam,no_exam,no_exam,no_exam
0541,0910,0914,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0631,1793,1795,1806,2318,no_exam,no_exam,no_exam,no_exam,no_exam
0104,2075,2220,2229,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1629,1631,1636,1841,2326,no_exam,no_exam,no_exam,no_exam,no_exam
1165,1317,1673,2068,2206,no_exam,no_exam,no_exam,no_exam,no_exam
0198,0395,0870,1686,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0575,0637,1678,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0104,0391,0503,2247,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1297,1882,1883,2403,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0574,0873,1600,1677,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1921,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0556,0586,1465,1529,1688,no_exam,no_exam,no_exam,no_exam,no_exam
1528,1626,2323,2329,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0971,1453,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1044,1459,1460,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1127,1395,1671,2071,2249,no_exam,no_exam,no_exam,no_exam,no_exam
0267,0305,0307,0308,1787,no_exam,no_exam,no_exam,no_exam,no_exam
0251,1316,1463,2232,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0544,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0391,0693,0870,2305,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1423,1472,2219,2235,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0572,0637,0993,1318,2348,no_exam,no_exam,no_exam,no_exam,no_exam
0046,0065,0246,1148,1392,1675,no_exam,no_exam,no_exam,no_exam
1646,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0575,0637,1678,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0776,1784,2312,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0141,0198,1510,2319,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0352,0356,0362,0363,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0389,0573,1047,1881,2206,no_exam,no_exam,no_exam,no_exam,no_exam
0700,1161,2106,2179,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0503,0649,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0780,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0006,0007,0016,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1209,2100,2237,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0095,1393,1529,1642,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0389,2073,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1347,2088,2089,2232,2316,no_exam,no_exam,no_exam,no_exam,no_exam
2234,2238,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0432,1527,1532,1627,2101,no_exam,no_exam,no_exam,no_exam,no_exam
1887,1888,1890,2088,2405,no_exam,no_exam,no_exam,no_exam,no_exam
0811,0815,0819,0872,1478,no_exam,no_exam,no_exam,no_exam,no_exam
0078,0958,0959,1205,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0807,0808,0832,1688,1988,no_exam,no_exam,no_exam,no_exam,no_exam
1677,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0704,1786,2253,2269,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1321,1327,1328,1465,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1466,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0637,1011,1912,1945,2097,no_exam,no_exam,no_exam,no_exam,no_exam
0774,0775,0776,1673,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0642,1471,2074,2079,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0386,1115,1673,2400,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0105,0237,0238,0581,0582,1985,no_exam,no_exam,no_exam,no_exam
0391,0873,1686,1789,2106,no_exam,no_exam,no_exam,no_exam,no_exam
0951,0952,1068,1393,1671,2249,no_exam,no_exam,no_exam,no_exam
0671,0986,1683,1983,2067,no_exam,no_exam,no_exam,no_exam,no_exam
0575,0637,1677,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1575,2339,2340,2341,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0452,0454,0460,0465,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0503,0700,0776,0868,1794,no_exam,no_exam,no_exam,no_exam,no_exam
0448,0558,0560,0563,1422,no_exam,no_exam,no_exam,no_exam,no_exam
0212,0575,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0754,0757,0758,0759,1786,2067,no_exam,no_exam,no_exam,no_exam
0873,0880,0885,1148,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0807,1631,2380,2389,2397,no_exam,no_exam,no_exam,no_exam,no_exam
0379,0382,0402,1907,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0103,0324,0348,2068,2083,no_exam,no_exam,no_exam,no_exam,no_exam
0096,0432,1627,1636,2326,no_exam,no_exam,no_exam,no_exam,no_exam
0850,0866,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1618,1621,1622,2319,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1092,2285,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
2287,2350,2354,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1526,1630,1688,1986,2101,no_exam,no_exam,no_exam,no_exam,no_exam
0391,0505,1177,1461,1686,no_exam,no_exam,no_exam,no_exam,no_exam
0180,0194,0196,0393,0446,no_exam,no_exam,no_exam,no_exam,no_exam
0530,0536,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1526,1527,1528,1841,2110,no_exam,no_exam,no_exam,no_exam,no_exam
0807,0808,1688,2070,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0389,1168,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1167,1571,1754,1908,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1028,1359,1672,2203,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1667,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1458,1546,1558,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0320,0322,0323,0324,0326,no_exam,no_exam,no_exam,no_exam,no_exam
1466,1469,2100,2285,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0637,1045,1672,1945,2067,no_exam,no_exam,no_exam,no_exam,no_exam
0096,0654,1125,1393,2375,no_exam,no_exam,no_exam,no_exam,no_exam
0271,0278,1772,2067,2278,no_exam,no_exam,no_exam,no_exam,no_exam
0503,0574,1083,1675,2071,no_exam,no_exam,no_exam,no_exam,no_exam
0253,0520,0523,0868,1398,1471,no_exam,no_exam,no_exam,no_exam
0092,0654,1216,1399,2106,no_exam,no_exam,no_exam,no_exam,no_exam
0677,1792,1795,1810,1899,no_exam,no_exam,no_exam,no_exam,no_exam
2313,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1535,1540,1542,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0870,1281,1786,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0361,0363,0364,0365,0372,1805,no_exam,no_exam,no_exam,no_exam
0400,0406,0578,2107,2213,no_exam,no_exam,no_exam,no_exam,no_exam
0110,0117,0127,1947,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0575,1013,1354,1677,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0504,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0946,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1349,1358,2203,2210,2373,2383,no_exam,no_exam,no_exam,no_exam
0139,0140,0142,0203,0223,0573,no_exam,no_exam,no_exam,no_exam
0912,0917,0932,1480,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0847,0860,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0104,1316,1672,1786,2031,no_exam,no_exam,no_exam,no_exam,no_exam
2147,2148,2249,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1930,2111,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1303,1307,1382,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0246,1171,1203,1940,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
2271,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0637,1566,1770,1983,2069,no_exam,no_exam,no_exam,no_exam,no_exam
0212,0380,1291,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0020,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0392,0503,0868,2083,2207,no_exam,no_exam,no_exam,no_exam,no_exam
1791,1793,1796,1899,1900,2249,no_exam,no_exam,no_exam,no_exam
0104,1297,1852,1926,1940,no_exam,no_exam,no_exam,no_exam,no_exam
0575,1025,1678,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0545,0870,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0720,1478,1774,1779,1805,no_exam,no_exam,no_exam,no_exam,no_exam
0396,0541,1805,1937,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1316,1317,1618,1622,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1791,1793,1797,1811,1899,no_exam,no_exam,no_exam,no_exam,no_exam
1422,1673,1990,2207,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0654,0663,0677,1359,2089,2106,no_exam,no_exam,no_exam,no_exam
0854,2003,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0572,0637,1983,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0104,0870,1469,2068,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1075,1675,1786,2068,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0716,1774,1779,2292,2320,no_exam,no_exam,no_exam,no_exam,no_exam
0813,0817,0827,0872,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0806,1483,1627,1993,no_exam,no_exam,no_exam,no_exam,no_exam
1028,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0884,1792,1803,1806,2269,no_exam,no_exam,no_exam,no_exam,no_exam
0516,1528,1935,2322,2323,2329,no_exam,no_exam,no_exam,no_exam
1422,1675,2068,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0059,0572,1178,2098,2201,no_exam,no_exam,no_exam,no_exam,no_exam
0575,1678,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0426,0438,1678,1986,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0575,1022,1678,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0659,0685,0709,0722,1942,no_exam,no_exam,no_exam,no_exam,no_exam
0541,1752,1852,1937,1984,no_exam,no_exam,no_exam,no_exam,no_exam
0985,0986,0987,1035,1675,no_exam,no_exam,no_exam,no_exam,no_exam
1096,1471,1670,1853,1981,no_exam,no_exam,no_exam,no_exam,no_exam
1786,1898,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0225,0574,1144,1672,2400,no_exam,no_exam,no_exam,no_exam,no_exam
0153,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0104,1888,1891,2223,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1094,1297,1952,2210,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0142,0873,1686,1787,2070,no_exam,no_exam,no_exam,no_exam,no_exam
1383,1895,1897,2113,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0642,0654,0673,1983,2216,no_exam,no_exam,no_exam,no_exam,no_exam
0637,0642,1133,2207,2249,no_exam,no_exam,no_exam,no_exam,no_exam
0385,0574,1042,1685,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0103,0780,1383,2110,2301,2309,no_exam,no_exam,no_exam,no_exam
0352,0356,0360,1805,2289,no_exam,no_exam,no_exam,no_exam,no_exam
0103,0908,1180,1200,1204,1217,no_exam,no_exam,no_exam,no_exam
1443,2093,2106,2234,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0539,0572,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0677,1178,1792,1806,1814,no_exam,no_exam,no_exam,no_exam,no_exam
0883,1166,1792,1798,1808,no_exam,no_exam,no_exam,no_exam,no_exam
