exam1,exam2,exam3,exam4,exam5,exam6,exam7,exam8,exam9
0287,0315,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0211,0251,0262,0265,0293,0394,no_exam,no_exam,no_exam
0169,0219,0362,0389,no_exam,no_exam,no_exam,no_exam,no_exam
0219,0389,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0362,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0170,0219,0372,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0077,0080,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0279,0282,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0170,0363,0372,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0211,0247,0292,0393,0414,no_exam,no_exam,no_exam
0076,0079,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0279,0280,0283,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0186,0195,0201,0202,no_exam,no_exam,no_exam,no_exam,no_exam
0183,0195,0198,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0279,0280,0283,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0190,0194,0195,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0129,0131,0134,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0247,0258,0289,0394,0413,no_exam,no_exam,no_exam
0112,0258,0289,0394,0413,no_exam,no_exam,no_exam,no_exam
0112,0247,0289,0394,0414,no_exam,no_exam,no_exam,no_exam
0112,0247,0289,0394,0413,no_exam,no_exam,no_exam,no_exam
0039,0211,0247,0289,0394,0413,no_exam,no_exam,no_exam
0112,0251,0289,0394,0413,no_exam,no_exam,no_exam,no_exam
0211,0258,0289,0413,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0211,0258,0289,0394,0413,no_exam,no_exam,no_exam
0111,0247,0258,0289,0394,0414,no_exam,no_exam,no_exam
0112,0258,0289,0413,no_exam,no_exam,no_exam,no_exam,no_exam
0164,0210,0250,0290,0291,0393,no_exam,no_exam,no_exam
0039,0112,0250,0393,0414,no_exam,no_exam,no_exam,no_exam
0111,0210,0258,0288,0393,no_exam,no_exam,no_exam,no_exam
0112,0289,0392,0414,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0210,0250,0288,0393,no_exam,no_exam,no_exam,no_exam
0039,0111,0289,0413,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0112,0250,0289,0414,no_exam,no_exam,no_exam,no_exam
0039,0111,0210,0288,0393,no_exam,no_exam,no_exam,no_exam
0039,0211,0247,0289,0414,no_exam,no_exam,no_exam,no_exam
0211,0244,0250,0258,0288,no_exam,no_exam,no_exam,no_exam
0211,0250,0258,0289,0394,0414,no_exam,no_exam,no_exam
0039,0210,0250,0289,0394,0413,no_exam,no_exam,no_exam
0112,0251,0258,0289,0393,0413,no_exam,no_exam,no_exam
0039,0111,0247,0289,0394,0414,no_exam,no_exam,no_exam
0039,0112,0211,0250,0414,no_exam,no_exam,no_exam,no_exam
0111,0211,0251,0289,0413,no_exam,no_exam,no_exam,no_exam
0111,0211,0247,0258,0288,0394,no_exam,no_exam,no_exam
0210,0287,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0211,0250,0289,0394,0413,no_exam,no_exam,no_exam
0112,0211,0250,0289,0394,0413,no_exam,no_exam,no_exam
0039,0112,0250,0289,0394,0413,no_exam,no_exam,no_exam
0207,0209,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0211,0247,0289,0394,0413,no_exam,no_exam,no_exam
0111,0247,0292,0393,0414,no_exam,no_exam,no_exam,no_exam
0039,0112,0247,0292,0395,0414,no_exam,no_exam,no_exam
0211,0250,0258,0289,0394,0413,no_exam,no_exam,no_exam
0111,0211,0258,0289,0394,0414,no_exam,no_exam,no_exam
0111,0247,0258,0288,0394,no_exam,no_exam,no_exam,no_exam
0111,0210,0250,0258,0288,0393,no_exam,no_exam,no_exam
0111,0210,0250,0288,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0247,0258,0289,0394,0414,no_exam,no_exam,no_exam
0211,0247,0289,0394,0414,no_exam,no_exam,no_exam,no_exam
0111,0288,0393,0413,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0210,0288,0393,0413,no_exam,no_exam,no_exam,no_exam
0111,0287,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0111,0287,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0250,0289,0393,0413,no_exam,no_exam,no_exam,no_exam
0112,0247,0289,0394,0413,no_exam,no_exam,no_exam,no_exam
0207,0209,0287,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0247,0289,0413,no_exam,no_exam,no_exam,no_exam,no_exam
0164,0210,0247,0291,0365,0394,no_exam,no_exam,no_exam
0112,0211,0289,0394,0414,no_exam,no_exam,no_exam,no_exam
0171,0172,0211,0250,0292,no_exam,no_exam,no_exam,no_exam
0112,0250,0289,0394,0413,no_exam,no_exam,no_exam,no_exam
0039,0040,0251,0289,0394,0414,no_exam,no_exam,no_exam
0211,0250,0258,0289,0394,0413,no_exam,no_exam,no_exam
0112,0247,0289,0394,0413,no_exam,no_exam,no_exam,no_exam
0211,0247,0258,0289,0394,0414,no_exam,no_exam,no_exam
0039,0211,0247,0289,0413,no_exam,no_exam,no_exam,no_exam
0210,0250,0288,0393,0413,no_exam,no_exam,no_exam,no_exam
0164,0210,0250,0290,0291,0393,no_exam,no_exam,no_exam
0112,0247,0289,0393,0413,no_exam,no_exam,no_exam,no_exam
0112,0258,0289,0414,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0250,0289,0394,0413,no_exam,no_exam,no_exam,no_exam
0112,0211,0247,0288,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0112,0250,0292,0413,no_exam,no_exam,no_exam,no_exam
0112,0247,0289,0394,0413,no_exam,no_exam,no_exam,no_exam
0210,0247,0290,0365,0393,0430,no_exam,no_exam,no_exam
0210,0247,0288,0413,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0288,0394,0413,no_exam,no_exam,no_exam,no_exam,no_exam
0111,0210,0250,0288,0393,no_exam,no_exam,no_exam,no_exam
0039,0112,0247,0289,0394,0413,no_exam,no_exam,no_exam
0039,0111,0250,0288,0393,no_exam,no_exam,no_exam,no_exam
0112,0211,0247,0289,0413,no_exam,no_exam,no_exam,no_exam
0112,0211,0393,0413,no_exam,no_exam,no_exam,no_exam,no_exam
0111,0210,0250,0288,0393,0413,no_exam,no_exam,no_exam
0164,0211,0291,0366,0394,0430,no_exam,no_exam,no_exam
0112,0250,0258,0289,0413,no_exam,no_exam,no_exam,no_exam
0211,0247,0289,0414,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0111,0247,0289,0394,0414,no_exam,no_exam,no_exam
0111,0211,0247,0289,0414,no_exam,no_exam,no_exam,no_exam
0039,0250,0289,0394,0413,no_exam,no_exam,no_exam,no_exam
0210,0258,0288,0393,0413,no_exam,no_exam,no_exam,no_exam
0039,0111,0210,0258,0288,0393,no_exam,no_exam,no_exam
0111,0210,0250,0288,0393,no_exam,no_exam,no_exam,no_exam
0039,0247,0287,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0111,0211,0289,0393,0414,no_exam,no_exam,no_exam,no_exam
0111,0247,0289,0394,0414,no_exam,no_exam,no_exam,no_exam
0112,0211,0247,0289,0393,0414,no_exam,no_exam,no_exam
0111,0289,0394,0413,no_exam,no_exam,no_exam,no_exam,no_exam
0111,0210,0250,0288,0393,no_exam,no_exam,no_exam,no_exam
0210,0247,0290,0365,0393,0430,no_exam,no_exam,no_exam
0211,0287,0430,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0111,0211,0289,0394,0414,no_exam,no_exam,no_exam,no_exam
0111,0210,0250,0288,0393,no_exam,no_exam,no_exam,no_exam
0207,0209,0287,0315,0392,no_exam,no_exam,no_exam,no_exam
0039,0111,0210,0250,0258,0288,0393,no_exam,no_exam
0112,0211,0247,0289,0413,no_exam,no_exam,no_exam,no_exam
0039,0211,0247,0258,0292,0394,0414,no_exam,no_exam
0112,0247,0258,0289,0394,0414,no_exam,no_exam,no_exam
0112,0211,0247,0289,0393,0414,no_exam,no_exam,no_exam
0211,0247,0258,0292,0394,0414,no_exam,no_exam,no_exam
0039,0112,0247,0289,0393,0414,no_exam,no_exam,no_exam
0111,0247,0258,0289,0414,no_exam,no_exam,no_exam,no_exam
0112,0258,0289,0413,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0211,0289,0394,0414,no_exam,no_exam,no_exam,no_exam
0112,0211,0247,0289,0394,0414,no_exam,no_exam,no_exam
0111,0211,0289,0393,0413,no_exam,no_exam,no_exam,no_exam
0112,0211,0258,0289,0394,0413,no_exam,no_exam,no_exam
0112,0211,0247,0258,0289,0394,no_exam,no_exam,no_exam
0164,0211,0250,0290,0393,0430,no_exam,no_exam,no_exam
0039,0210,0247,0289,0394,0413,no_exam,no_exam,no_exam
0112,0211,0258,0292,0394,0414,no_exam,no_exam,no_exam
0111,0211,0258,0289,0414,no_exam,no_exam,no_exam,no_exam
0250,0287,0393,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0112,0247,0289,0393,0414,no_exam,no_exam,no_exam
0112,0211,0247,0258,0289,0394,no_exam,no_exam,no_exam
0111,0211,0247,0289,0394,0414,no_exam,no_exam,no_exam
0039,0211,0289,0393,0414,no_exam,no_exam,no_exam,no_exam
0247,0287,0393,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0211,0247,0288,0394,0413,no_exam,no_exam,no_exam
0211,0247,0258,0288,0413,no_exam,no_exam,no_exam,no_exam
0111,0210,0258,0288,0393,no_exam,no_exam,no_exam,no_exam
0112,0247,0288,0413,no_exam,no_exam,no_exam,no_exam,no_exam
0211,0291,0366,0394,0430,no_exam,no_exam,no_exam,no_exam
0112,0210,0250,0288,0394,no_exam,no_exam,no_exam,no_exam
0207,0209,0287,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0247,0258,0289,0394,0413,no_exam,no_exam,no_exam
0039,0112,0211,0289,0414,no_exam,no_exam,no_exam,no_exam
0039,0111,0210,0288,0394,no_exam,no_exam,no_exam,no_exam
0111,0210,0250,0288,0393,no_exam,no_exam,no_exam,no_exam
0001,0165,0247,0291,0430,no_exam,no_exam,no_exam,no_exam
0039,0111,0210,0288,0393,no_exam,no_exam,no_exam,no_exam
0112,0211,0247,0258,0289,0393,no_exam,no_exam,no_exam
0039,0112,0211,0250,0394,0414,no_exam,no_exam,no_exam
0210,0250,0288,0413,no_exam,no_exam,no_exam,no_exam,no_exam
0250,0289,0316,0394,0413,no_exam,no_exam,no_exam,no_exam
0112,0247,0289,0414,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0111,0210,0250,0288,0393,no_exam,no_exam,no_exam
0039,0111,0250,0292,0394,0414,no_exam,no_exam,no_exam
0111,0250,0287,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0207,0209,0247,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0111,0288,0393,0413,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0258,0289,0394,0414,no_exam,no_exam,no_exam,no_exam
0111,0258,0289,0414,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0258,0289,0414,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0112,0210,0393,0413,no_exam,no_exam,no_exam,no_exam
0112,0210,0247,0258,0394,0414,no_exam,no_exam,no_exam
0039,0111,0210,0288,0393,no_exam,no_exam,no_exam,no_exam
0039,0111,0210,0250,0393,0413,no_exam,no_exam,no_exam
0207,0209,0287,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0111,0211,0289,0394,0414,no_exam,no_exam,no_exam,no_exam
0164,0210,0247,0290,0365,0394,no_exam,no_exam,no_exam
0112,0247,0258,0289,0393,0413,no_exam,no_exam,no_exam
0111,0250,0289,0394,0414,no_exam,no_exam,no_exam,no_exam
0112,0247,0258,0289,0394,0413,no_exam,no_exam,no_exam
0111,0210,0250,0258,0288,0393,no_exam,no_exam,no_exam
0111,0247,0289,0413,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0210,0250,0288,0393,0413,no_exam,no_exam,no_exam
0112,0247,0288,0413,no_exam,no_exam,no_exam,no_exam,no_exam
0111,0210,0250,0258,0288,0393,no_exam,no_exam,no_exam
0039,0211,0247,0289,0394,0414,no_exam,no_exam,no_exam
0039,0211,0247,0393,0414,no_exam,no_exam,no_exam,no_exam
0111,0211,0289,0394,0414,no_exam,no_exam,no_exam,no_exam
0039,0112,0211,0247,0394,0414,no_exam,no_exam,no_exam
0210,0250,0290,0393,0430,no_exam,no_exam,no_exam,no_exam
0112,0211,0287,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0111,0210,0258,0288,no_exam,no_exam,no_exam,no_exam
0112,0211,0247,0292,0394,0414,no_exam,no_exam,no_exam
0039,0111,0210,0250,0288,0394,no_exam,no_exam,no_exam
0111,0210,0250,0288,0393,no_exam,no_exam,no_exam,no_exam
0211,0250,0291,0365,0394,0430,no_exam,no_exam,no_exam
0112,0210,0247,0315,0394,0413,no_exam,no_exam,no_exam
0039,0111,0210,0247,0288,0393,no_exam,no_exam,no_exam
0112,0247,0289,0394,0413,no_exam,no_exam,no_exam,no_exam
0112,0211,0289,0394,0413,no_exam,no_exam,no_exam,no_exam
0111,0210,0250,0393,0413,no_exam,no_exam,no_exam,no_exam
0111,0211,0247,0288,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0211,0250,0289,0394,0414,no_exam,no_exam,no_exam
0111,0210,0247,0288,0393,0413,no_exam,no_exam,no_exam
0112,0211,0250,0258,0289,0394,0414,no_exam,no_exam
0286,0315,0391,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0211,0247,0289,0394,0414,no_exam,no_exam,no_exam
0112,0211,0247,0292,0394,0414,no_exam,no_exam,no_exam
0112,0247,0258,0289,0394,0414,no_exam,no_exam,no_exam
0112,0250,0258,0289,0414,no_exam,no_exam,no_exam,no_exam
0211,0247,0258,0289,0394,0413,no_exam,no_exam,no_exam
0112,0250,0292,0393,0414,no_exam,no_exam,no_exam,no_exam
0111,0247,0258,0288,0393,no_exam,no_exam,no_exam,no_exam
0039,0112,0250,0289,0394,0413,no_exam,no_exam,no_exam
0211,0243,0250,0289,0413,no_exam,no_exam,no_exam,no_exam
0164,0250,0290,0365,0394,0430,no_exam,no_exam,no_exam
0111,0211,0247,0289,0414,no_exam,no_exam,no_exam,no_exam
0111,0210,0250,0288,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0112,0211,0247,0395,0414,no_exam,no_exam,no_exam
0039,0111,0210,0250,0288,0393,no_exam,no_exam,no_exam
0039,0111,0210,0250,0288,0393,no_exam,no_exam,no_exam
0039,0211,0247,0288,0393,0413,no_exam,no_exam,no_exam
0111,0210,0250,0288,0393,no_exam,no_exam,no_exam,no_exam
0112,0211,0250,0258,0289,0394,no_exam,no_exam,no_exam
0253,0259,0261,0414,no_exam,no_exam,no_exam,no_exam,no_exam
0111,0210,0250,0289,0413,no_exam,no_exam,no_exam,no_exam
0112,0211,0289,0394,0413,no_exam,no_exam,no_exam,no_exam
0112,0247,0258,0289,0394,0413,no_exam,no_exam,no_exam
0039,0210,0247,0288,0413,no_exam,no_exam,no_exam,no_exam
0111,0210,0247,0288,0393,no_exam,no_exam,no_exam,no_exam
0112,0250,0258,0289,0394,0413,no_exam,no_exam,no_exam
0112,0247,0258,0289,0414,no_exam,no_exam,no_exam,no_exam
0112,0211,0288,0316,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0211,0247,0289,0414,no_exam,no_exam,no_exam,no_exam
0039,0112,0258,0288,0394,no_exam,no_exam,no_exam,no_exam
0039,0112,0211,0250,0289,0394,no_exam,no_exam,no_exam
0039,0111,0247,0289,0394,no_exam,no_exam,no_exam,no_exam
0111,0210,0247,0288,no_exam,no_exam,no_exam,no_exam,no_exam
0111,0247,0258,0288,0393,no_exam,no_exam,no_exam,no_exam
0164,0211,0291,0366,0394,0430,no_exam,no_exam,no_exam
0040,0111,0211,0247,0289,0393,no_exam,no_exam,no_exam
0210,0287,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0207,0209,0286,0315,0392,no_exam,no_exam,no_exam,no_exam
0111,0210,0247,0288,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0112,0211,0250,0394,0414,no_exam,no_exam,no_exam
0207,0209,0287,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0210,0247,0288,0394,0413,no_exam,no_exam,no_exam
0039,0111,0247,0289,0394,0414,no_exam,no_exam,no_exam
0112,0210,0288,0393,0413,no_exam,no_exam,no_exam,no_exam
0287,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0111,0288,0393,0413,no_exam,no_exam,no_exam,no_exam
0111,0247,0289,0413,no_exam,no_exam,no_exam,no_exam,no_exam
0207,0209,0287,0315,0391,no_exam,no_exam,no_exam,no_exam
0039,0111,0210,0247,0288,0393,no_exam,no_exam,no_exam
0112,0210,0250,0258,0288,0393,0413,no_exam,no_exam
0112,0211,0258,0289,0394,0413,no_exam,no_exam,no_exam
0112,0211,0247,0289,0395,no_exam,no_exam,no_exam,no_exam
0039,0210,0250,0288,0394,0413,no_exam,no_exam,no_exam
0112,0250,0261,0262,0292,0393,0414,no_exam,no_exam
0112,0211,0289,0394,0413,no_exam,no_exam,no_exam,no_exam
0039,0111,0210,0288,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0211,0289,0394,0413,no_exam,no_exam,no_exam,no_exam
0210,0287,0394,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0290,0291,0365,0430,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0111,0210,0247,0288,no_exam,no_exam,no_exam,no_exam
0039,0111,0210,0250,0258,0288,no_exam,no_exam,no_exam
0039,0211,0250,0289,0394,0414,no_exam,no_exam,no_exam
0111,0210,0247,0288,0393,no_exam,no_exam,no_exam,no_exam
0112,0211,0250,0292,0394,0414,no_exam,no_exam,no_exam
0112,0250,0258,0289,0393,0414,no_exam,no_exam,no_exam
0211,0250,0258,0289,0394,0414,no_exam,no_exam,no_exam
0111,0211,0247,0289,0393,0414,no_exam,no_exam,no_exam
0111,0211,0289,0394,0414,no_exam,no_exam,no_exam,no_exam
0112,0211,0250,0394,0413,no_exam,no_exam,no_exam,no_exam
0211,0287,0394,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0112,0211,0250,0288,0393,0413,no_exam,no_exam
0210,0247,0289,0394,0413,no_exam,no_exam,no_exam,no_exam
0112,0211,0289,0413,no_exam,no_exam,no_exam,no_exam,no_exam
0040,0211,0258,0289,0393,0414,no_exam,no_exam,no_exam
0112,0211,0258,0289,0413,no_exam,no_exam,no_exam,no_exam
0210,0250,0258,0289,0394,0413,no_exam,no_exam,no_exam
0112,0247,0258,0289,0413,no_exam,no_exam,no_exam,no_exam
0211,0247,0258,0289,0394,0414,no_exam,no_exam,no_exam
0207,0209,0288,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0250,0258,0289,0393,0413,no_exam,no_exam,no_exam,no_exam
0250,0287,0394,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0211,0247,0289,0394,0413,no_exam,no_exam,no_exam
0112,0250,0258,0292,0393,0414,no_exam,no_exam,no_exam
0112,0211,0250,0289,0394,0413,no_exam,no_exam,no_exam
0039,0111,0258,0289,0393,no_exam,no_exam,no_exam,no_exam
0112,0211,0247,0289,0394,0414,no_exam,no_exam,no_exam
0039,0211,0247,0258,0289,0394,0414,no_exam,no_exam
0111,0210,0247,0288,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0210,0250,0288,0393,0413,no_exam,no_exam,no_exam
0111,0258,0289,0394,0414,no_exam,no_exam,no_exam,no_exam
0001,0165,0250,0352,0366,0385,0394,no_exam,no_exam
0112,0211,0258,0289,0393,0414,no_exam,no_exam,no_exam
0112,0250,0258,0289,0394,0414,no_exam,no_exam,no_exam
0111,0210,0250,0288,0392,no_exam,no_exam,no_exam,no_exam
0247,0258,0289,0394,0414,no_exam,no_exam,no_exam,no_exam
0111,0287,0393,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0206,0208,0287,0315,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0247,0289,0394,0413,no_exam,no_exam,no_exam,no_exam
0112,0211,0247,0292,0414,no_exam,no_exam,no_exam,no_exam
0164,0210,0250,0290,0365,0393,no_exam,no_exam,no_exam
0039,0111,0210,0250,0288,no_exam,no_exam,no_exam,no_exam
0039,0111,0210,0258,0289,0393,no_exam,no_exam,no_exam
0210,0251,0289,0413,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0247,0289,0394,0413,no_exam,no_exam,no_exam,no_exam
0207,0209,0288,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0111,0250,0258,0289,0394,no_exam,no_exam,no_exam,no_exam
0165,0211,0250,0291,0365,0393,no_exam,no_exam,no_exam
0039,0111,0210,0250,0288,0394,no_exam,no_exam,no_exam
0111,0287,0393,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0211,0289,0394,0414,no_exam,no_exam,no_exam,no_exam
0247,0258,0288,0394,0413,no_exam,no_exam,no_exam,no_exam
0112,0247,0289,0413,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0211,0247,0258,0288,no_exam,no_exam,no_exam,no_exam
0210,0247,0288,0393,0413,no_exam,no_exam,no_exam,no_exam
0210,0250,0258,0288,0393,0413,no_exam,no_exam,no_exam
0039,0111,0210,0250,0288,0394,no_exam,no_exam,no_exam
0111,0289,0316,0394,0414,no_exam,no_exam,no_exam,no_exam
0164,0210,0250,0291,0366,0430,no_exam,no_exam,no_exam
0039,0111,0210,0288,0393,no_exam,no_exam,no_exam,no_exam
0111,0247,0258,0289,0414,no_exam,no_exam,no_exam,no_exam
0111,0210,0250,0288,0393,no_exam,no_exam,no_exam,no_exam
0112,0289,0394,0413,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0250,0289,0393,0413,no_exam,no_exam,no_exam,no_exam
0039,0111,0210,0250,0288,0393,no_exam,no_exam,no_exam
0111,0210,0258,0288,0393,0413,no_exam,no_exam,no_exam
0039,0111,0250,0288,0393,no_exam,no_exam,no_exam,no_exam
0111,0289,0394,0414,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0211,0289,0394,0413,no_exam,no_exam,no_exam,no_exam
0207,0209,0287,0391,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0289,0393,0413,no_exam,no_exam,no_exam,no_exam,no_exam
0206,0208,0286,0315,0391,no_exam,no_exam,no_exam,no_exam
0039,0112,0247,0289,0394,no_exam,no_exam,no_exam,no_exam
0287,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0210,0290,0291,0365,0430,no_exam,no_exam,no_exam,no_exam
0111,0287,0393,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0112,0258,0289,0393,0413,no_exam,no_exam,no_exam
0039,0112,0210,0250,0258,0288,0394,no_exam,no_exam
0111,0210,0250,0288,no_exam,no_exam,no_exam,no_exam,no_exam
0111,0247,0258,0289,0394,0414,no_exam,no_exam,no_exam
0111,0211,0247,0414,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0211,0289,0394,0413,no_exam,no_exam,no_exam,no_exam
0111,0247,0289,0394,0414,no_exam,no_exam,no_exam,no_exam
0111,0210,0250,0258,0288,0393,0413,no_exam,no_exam
0039,0211,0289,0393,0414,no_exam,no_exam,no_exam,no_exam
0207,0209,0287,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0111,0211,0251,0394,0414,no_exam,no_exam,no_exam,no_exam
0111,0247,0289,0394,0414,no_exam,no_exam,no_exam,no_exam
0112,0211,0247,0258,0289,0394,no_exam,no_exam,no_exam
0210,0250,0290,0291,0365,0430,no_exam,no_exam,no_exam
0111,0247,0258,0289,0394,0414,no_exam,no_exam,no_exam
0112,0247,0289,0395,0414,no_exam,no_exam,no_exam,no_exam
0211,0250,0258,0289,0394,0414,no_exam,no_exam,no_exam
0112,0247,0289,0394,0414,no_exam,no_exam,no_exam,no_exam
0112,0251,0289,0413,no_exam,no_exam,no_exam,no_exam,no_exam
0250,0287,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0211,0247,0258,0289,0394,no_exam,no_exam,no_exam
0207,0209,0287,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0207,0209,0289,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0258,0289,0413,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0250,0258,0289,0394,0413,no_exam,no_exam,no_exam
0111,0247,0258,0289,0393,no_exam,no_exam,no_exam,no_exam
0207,0209,0286,0315,0391,no_exam,no_exam,no_exam,no_exam
0111,0246,0287,0315,0392,no_exam,no_exam,no_exam,no_exam
0111,0211,0247,0289,0394,0414,no_exam,no_exam,no_exam
0039,0111,0210,0288,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0111,0210,0250,0288,0394,no_exam,no_exam,no_exam
0112,0211,0250,0258,0289,0413,no_exam,no_exam,no_exam
0112,0211,0247,0289,0394,0414,no_exam,no_exam,no_exam
0112,0211,0247,0289,0414,no_exam,no_exam,no_exam,no_exam
0039,0210,0250,0287,no_exam,no_exam,no_exam,no_exam,no_exam
0211,0247,0289,0394,0413,no_exam,no_exam,no_exam,no_exam
0211,0250,0258,0289,0394,0414,no_exam,no_exam,no_exam
0039,0112,0211,0250,0414,no_exam,no_exam,no_exam,no_exam
0112,0289,0394,0413,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0112,0247,0289,0393,0413,no_exam,no_exam,no_exam
0039,0111,0247,0289,0393,0414,no_exam,no_exam,no_exam
0039,0111,0250,0288,0393,no_exam,no_exam,no_exam,no_exam
0111,0210,0247,0288,no_exam,no_exam,no_exam,no_exam,no_exam
0207,0209,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0040,0211,0247,0289,0394,0414,no_exam,no_exam,no_exam
0207,0209,0250,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0211,0247,0289,0394,0413,no_exam,no_exam,no_exam,no_exam
0111,0211,0247,0289,0394,0414,no_exam,no_exam,no_exam
0039,0111,0210,0250,0288,0393,no_exam,no_exam,no_exam
0112,0211,0289,0394,0414,no_exam,no_exam,no_exam,no_exam
0210,0287,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0111,0211,0250,0289,0394,0414,no_exam,no_exam,no_exam
0039,0210,0250,0288,0393,0413,no_exam,no_exam,no_exam
0039,0210,0258,0288,0393,0413,no_exam,no_exam,no_exam
0111,0289,0394,0413,no_exam,no_exam,no_exam,no_exam,no_exam
0111,0289,0394,0414,no_exam,no_exam,no_exam,no_exam,no_exam
0164,0211,0247,0291,0366,0394,0430,no_exam,no_exam
0039,0211,0250,0289,0394,0413,no_exam,no_exam,no_exam
0111,0210,0247,0288,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0111,0211,0247,0289,0394,0414,no_exam,no_exam
0039,0211,0289,0394,0413,no_exam,no_exam,no_exam,no_exam
0112,0247,0289,0393,0413,no_exam,no_exam,no_exam,no_exam
0165,0212,0365,0430,no_exam,no_exam,no_exam,no_exam,no_exam
0111,0287,0392,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0211,0247,0286,0392,no_exam,no_exam,no_exam,no_exam,no_exam
