exam1,exam2,exam3,exam4,exam5,exam6,exam7,exam8,exam9,exam10
0341,0342,0528,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0060,0082,0501,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0415,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0407,0415,0420,0482,0658,no_exam,no_exam,no_exam,no_exam,no_exam
0083,0099,0134,0175,0184,no_exam,no_exam,no_exam,no_exam,no_exam
0300,0443,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0335,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0605,0629,0630,0632,0633,0635,no_exam,no_exam,no_exam,no_exam
0001,0003,0128,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0374,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0163,0302,0311,0417,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0026,0265,0302,0317,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0281,0284,0294,0308,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0235,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0315,0316,0319,0320,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0531,0532,0533,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0048,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0084,0101,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0274,0597,0669,0671,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0461,0472,0479,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0095,0413,0520,0601,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0462,0478,0495,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0064,0077,0082,0083,0159,no_exam,no_exam,no_exam,no_exam,no_exam
0399,0438,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0273,0282,0303,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0265,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0375,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0280,0290,0291,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0105,0555,0557,0558,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0270,0273,0327,0497,0501,no_exam,no_exam,no_exam,no_exam,no_exam
0135,0178,0183,0185,0221,no_exam,no_exam,no_exam,no_exam,no_exam
0265,0325,0469,0471,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0035,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0374,0389,0424,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0578,0580,0586,0587,0594,no_exam,no_exam,no_exam,no_exam,no_exam
0573,0603,0606,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0396,0415,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0272,0439,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0076,0366,0368,0492,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0269,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0506,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0380,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0428,0437,0448,0489,0515,no_exam,no_exam,no_exam,no_exam,no_exam
0396,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0008,0084,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0326,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0003,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0314,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0654,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0059,0432,0520,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0265,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0574,0586,0587,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0017,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0338,0339,0348,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0271,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0265,0299,0392,0563,0567,no_exam,no_exam,no_exam,no_exam,no_exam
0012,0320,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0308,0318,0372,0387,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0022,0304,0360,0461,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0609,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0517,0584,0619,0624,0625,0626,no_exam,no_exam,no_exam,no_exam
0068,0363,0487,0506,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0347,0605,0627,0628,0630,0635,no_exam,no_exam,no_exam,no_exam
0300,0543,0565,0599,0638,no_exam,no_exam,no_exam,no_exam,no_exam
0161,0167,0171,0223,0494,no_exam,no_exam,no_exam,no_exam,no_exam
0120,0193,0299,0340,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0299,0565,0659,0662,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0414,0445,0457,0489,0498,no_exam,no_exam,no_exam,no_exam,no_exam
0118,0121,0126,0128,0130,no_exam,no_exam,no_exam,no_exam,no_exam
0107,0443,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0587,0668,0669,0670,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0265,0283,0318,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0048,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0065,0073,0495,0496,0520,no_exam,no_exam,no_exam,no_exam,no_exam
0268,0273,0283,0289,0411,no_exam,no_exam,no_exam,no_exam,no_exam
0018,0364,0367,0371,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0208,0470,0510,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0265,0281,0300,0417,0563,no_exam,no_exam,no_exam,no_exam,no_exam
0167,0300,0355,0452,0464,no_exam,no_exam,no_exam,no_exam,no_exam
0028,0040,0048,0443,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0287,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0162,0163,0211,0362,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0376,0380,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0193,0395,0444,0482,0507,no_exam,no_exam,no_exam,no_exam,no_exam
0285,0289,0313,0439,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0111,0132,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0047,0394,0446,0484,0506,no_exam,no_exam,no_exam,no_exam,no_exam
0174,0177,0183,0482,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0103,0396,0434,0437,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0276,0278,0308,0658,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0198,0214,0490,0495,0500,no_exam,no_exam,no_exam,no_exam,no_exam
0034,0042,0051,0487,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0519,0540,0566,0571,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0359,0372,0381,0389,0450,no_exam,no_exam,no_exam,no_exam,no_exam
0299,0394,0447,0519,0658,no_exam,no_exam,no_exam,no_exam,no_exam
0609,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0084,0205,0362,0378,0397,no_exam,no_exam,no_exam,no_exam,no_exam
0059,0072,0162,0211,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0017,0299,0336,0356,0445,no_exam,no_exam,no_exam,no_exam,no_exam
0099,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0486,0543,0565,0599,0638,no_exam,no_exam,no_exam,no_exam,no_exam
0193,0279,0285,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0006,0011,0013,0232,no_exam,no_exam,no_exam,no_exam,no_exam
0649,0651,0653,0679,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0396,0451,0459,0483,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0058,0431,0436,0489,0511,no_exam,no_exam,no_exam,no_exam,no_exam
0059,0236,0311,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0048,0210,0520,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0052,0150,0164,0210,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0184,0190,0383,0391,0398,no_exam,no_exam,no_exam,no_exam,no_exam
0036,0037,0141,0144,0146,no_exam,no_exam,no_exam,no_exam,no_exam
0022,0522,0565,0599,0662,no_exam,no_exam,no_exam,no_exam,no_exam
0059,0418,0428,0434,0520,no_exam,no_exam,no_exam,no_exam,no_exam
0070,0168,0174,0357,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0277,0279,0305,0355,0579,no_exam,no_exam,no_exam,no_exam,no_exam
0336,0414,0468,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0003,0193,0202,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0005,0078,0079,0087,0089,no_exam,no_exam,no_exam,no_exam,no_exam
0106,0171,0240,0395,0507,no_exam,no_exam,no_exam,no_exam,no_exam
0277,0278,0306,0421,0579,no_exam,no_exam,no_exam,no_exam,no_exam
0180,0183,0185,0359,0368,0388,no_exam,no_exam,no_exam,no_exam
0026,0028,0253,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0571,0573,0599,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0279,0290,0291,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0168,0173,0190,0391,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0368,0424,0439,0503,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0005,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0270,0318,0373,0386,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0270,0299,0313,0351,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0519,0553,0555,0557,0558,no_exam,no_exam,no_exam,no_exam,no_exam
0106,0409,0412,0416,0417,no_exam,no_exam,no_exam,no_exam,no_exam
0577,0594,0668,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0410,0521,0523,0527,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0241,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0111,0120,0363,0368,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0017,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0009,0013,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0115,0265,0367,0374,0379,no_exam,no_exam,no_exam,no_exam,no_exam
0466,0473,0503,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0395,0636,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0574,0575,0664,0665,0666,no_exam,no_exam,no_exam,no_exam,no_exam
0584,0624,0626,0646,0674,0675,no_exam,no_exam,no_exam,no_exam
0320,0348,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0415,0420,0429,0503,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0227,0584,0611,0621,0641,no_exam,no_exam,no_exam,no_exam,no_exam
0223,0428,0437,0459,0496,no_exam,no_exam,no_exam,no_exam,no_exam
0544,0545,0546,0570,0604,no_exam,no_exam,no_exam,no_exam,no_exam
0059,0401,0432,0500,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0175,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0266,0325,0330,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0282,0283,0289,0663,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0396,0447,0496,0505,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0422,0544,0548,0570,0604,no_exam,no_exam,no_exam,no_exam,no_exam
0605,0626,0627,0630,0632,0634,0635,no_exam,no_exam,no_exam
0100,0101,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0446,0464,0475,0503,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0078,0089,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0003,0004,0246,0393,no_exam,no_exam,no_exam,no_exam,no_exam
0609,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0376,0508,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0175,0191,0228,0233,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0082,0172,0373,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0434,0480,0502,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0299,0350,0447,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0438,0464,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0228,0268,0279,0281,0409,no_exam,no_exam,no_exam,no_exam,no_exam
0509,0511,0512,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0115,0275,0311,0313,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0198,0206,0239,0366,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0175,0302,0311,0313,0315,no_exam,no_exam,no_exam,no_exam,no_exam
0263,0266,0299,0395,0563,0567,no_exam,no_exam,no_exam,no_exam
0017,0184,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0009,0205,0403,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0058,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0054,0095,0202,0486,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0650,0651,0652,0653,0681,no_exam,no_exam,no_exam,no_exam,no_exam
0413,0422,0428,0577,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0364,0369,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0268,0288,0303,0312,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0373,0377,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0416,0521,0523,0524,0545,no_exam,no_exam,no_exam,no_exam,no_exam
0402,0417,0419,0456,0466,no_exam,no_exam,no_exam,no_exam,no_exam
0161,0205,0211,0369,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0118,0452,0468,0505,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0578,0669,0671,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0096,0097,0299,0450,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0573,0578,0587,0669,0672,no_exam,no_exam,no_exam,no_exam,no_exam
0265,0300,0395,0661,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0105,0299,0446,0563,0567,no_exam,no_exam,no_exam,no_exam,no_exam
0263,0270,0299,0393,0567,no_exam,no_exam,no_exam,no_exam,no_exam
0022,0039,0050,0156,0164,no_exam,no_exam,no_exam,no_exam,no_exam
0115,0180,0228,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0059,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0481,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0335,0466,0473,0520,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0020,0569,0599,0611,0638,0639,no_exam,no_exam,no_exam,no_exam
0024,0168,0191,0192,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0273,0293,0297,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0667,0668,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0240,0351,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0566,0571,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0339,0407,0470,0478,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0584,0623,0624,0625,0626,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0451,0457,0500,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0519,0521,0522,0566,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0418,0490,0498,0513,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0263,0266,0299,0483,0567,no_exam,no_exam,no_exam,no_exam,no_exam
0279,0281,0283,0285,0585,no_exam,no_exam,no_exam,no_exam,no_exam
0165,0236,0238,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0004,0008,0013,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0067,0070,0086,0255,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0297,0328,0330,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0265,0270,0299,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0006,0009,0164,0184,0190,no_exam,no_exam,no_exam,no_exam,no_exam
0283,0319,0397,0447,0567,no_exam,no_exam,no_exam,no_exam,no_exam
0406,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0400,0407,0414,0495,0496,no_exam,no_exam,no_exam,no_exam,no_exam
0059,0239,0431,0432,0434,no_exam,no_exam,no_exam,no_exam,no_exam
0275,0277,0278,0279,0313,no_exam,no_exam,no_exam,no_exam,no_exam
0273,0274,0281,0313,0368,no_exam,no_exam,no_exam,no_exam,no_exam
0273,0281,0305,0313,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0440,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0325,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0229,0423,0424,0428,0436,no_exam,no_exam,no_exam,no_exam,no_exam
0229,0237,0411,0415,0485,no_exam,no_exam,no_exam,no_exam,no_exam
0048,0398,0484,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0163,0313,0315,0323,0324,0327,no_exam,no_exam,no_exam,no_exam
0415,0500,0513,0515,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0347,0584,0624,0625,0638,no_exam,no_exam,no_exam,no_exam,no_exam
0205,0479,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0281,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0424,0500,0511,0515,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0025,0133,0389,0391,0520,no_exam,no_exam,no_exam,no_exam,no_exam
0191,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0290,0291,0559,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0205,0232,0299,0517,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0069,0089,0159,0165,0173,no_exam,no_exam,no_exam,no_exam,no_exam
0334,0414,0418,0492,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0203,0241,0299,0513,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0237,0429,0467,0476,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0190,0192,0371,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0268,0274,0277,0305,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0547,0548,0549,0604,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0071,0572,0573,0663,0664,no_exam,no_exam,no_exam,no_exam,no_exam
0406,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0024,0164,0509,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0438,0468,0473,0478,0503,no_exam,no_exam,no_exam,no_exam,no_exam
0569,0622,0641,0642,0673,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0004,0566,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0025,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0373,0471,0479,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0316,0388,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0187,0248,0251,0364,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0398,0571,0665,0666,0667,no_exam,no_exam,no_exam,no_exam,no_exam
0023,0026,0028,0061,0072,no_exam,no_exam,no_exam,no_exam,no_exam
0063,0078,0079,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0273,0275,0279,0306,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0096,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0099,0336,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0074,0117,0162,0211,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0156,0163,0358,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0070,0082,0084,0087,0089,no_exam,no_exam,no_exam,no_exam,no_exam
0049,0210,0358,0392,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0520,0573,0662,0664,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0214,0395,0482,0483,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0025,0569,0611,0620,0621,0639,0642,no_exam,no_exam,no_exam
0277,0288,0293,0302,0311,0585,no_exam,no_exam,no_exam,no_exam
0361,0395,0588,0589,0660,no_exam,no_exam,no_exam,no_exam,no_exam
0409,0450,0476,0493,0513,no_exam,no_exam,no_exam,no_exam,no_exam
0609,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0025,0167,0403,0408,0411,no_exam,no_exam,no_exam,no_exam,no_exam
0269,0284,0307,0314,0398,no_exam,no_exam,no_exam,no_exam,no_exam
0334,0406,0420,0455,0520,no_exam,no_exam,no_exam,no_exam,no_exam
0301,0307,0318,0319,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0275,0302,0310,0313,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0275,0301,0305,0313,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0524,0525,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0138,0523,0528,0529,0530,0546,no_exam,no_exam,no_exam,no_exam
0082,0182,0188,0190,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0082,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0300,0406,0414,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0122,0364,0374,0386,0463,no_exam,no_exam,no_exam,no_exam,no_exam
0017,0236,0240,0336,0398,no_exam,no_exam,no_exam,no_exam,no_exam
0070,0161,0299,0360,0366,no_exam,no_exam,no_exam,no_exam,no_exam
0276,0278,0301,0305,0520,no_exam,no_exam,no_exam,no_exam,no_exam
0177,0184,0458,0658,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0205,0429,0432,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0069,0078,0161,0179,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0160,0319,0377,0389,0520,no_exam,no_exam,no_exam,no_exam,no_exam
0303,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0089,0096,0101,0392,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0151,0157,0160,0236,0239,no_exam,no_exam,no_exam,no_exam,no_exam
0392,0539,0566,0662,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0364,0368,0381,0386,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0383,0469,0473,0474,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0240,0399,0408,0424,0438,no_exam,no_exam,no_exam,no_exam,no_exam
0023,0068,0070,0204,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0300,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0409,0573,0578,0664,0667,no_exam,no_exam,no_exam,no_exam,no_exam
0649,0653,0677,0678,0679,0680,0681,0682,no_exam,no_exam
0180,0183,0185,0191,0370,no_exam,no_exam,no_exam,no_exam,no_exam
0394,0539,0565,0659,0662,no_exam,no_exam,no_exam,no_exam,no_exam
0215,0403,0418,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0225,0415,0491,0497,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0343,0344,0346,0494,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0526,0535,0536,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0118,0199,0375,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0499,0520,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0543,0562,0565,0661,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0274,0277,0301,0579,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0122,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0303,0502,0513,0515,0563,no_exam,no_exam,no_exam,no_exam,no_exam
0108,0163,0318,0319,0391,no_exam,no_exam,no_exam,no_exam,no_exam
0172,0344,0389,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0415,0448,0458,0472,0520,no_exam,no_exam,no_exam,no_exam,no_exam
0397,0488,0497,0516,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0544,0545,0546,0572,0604,no_exam,no_exam,no_exam,no_exam,no_exam
0239,0302,0313,0322,0325,no_exam,no_exam,no_exam,no_exam,no_exam
0017,0071,0115,0162,0516,no_exam,no_exam,no_exam,no_exam,no_exam
0385,0388,0520,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0181,0380,0389,0390,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0403,0413,0427,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0302,0313,0392,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0352,0392,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0055,0068,0097,0098,0245,no_exam,no_exam,no_exam,no_exam,no_exam
0059,0087,0100,0101,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
