exam1,exam2,exam3,exam4,exam5,exam6,exam7
0097,0109,0168,no_exam,no_exam,no_exam,no_exam
0038,0117,0184,no_exam,no_exam,no_exam,no_exam
0038,0116,0117,0140,no_exam,no_exam,no_exam
0042,0044,0167,no_exam,no_exam,no_exam,no_exam
0156,0216,0219,0247,no_exam,no_exam,no_exam
0072,0110,0111,0113,0144,no_exam,no_exam
0044,0103,0109,0110,0201,no_exam,no_exam
0053,0110,0111,0116,0255,no_exam,no_exam
0012,0013,0014,0015,no_exam,no_exam,no_exam
0099,0101,0140,0141,0220,no_exam,no_exam
0099,0109,no_exam,no_exam,no_exam,no_exam,no_exam
0025,0045,0139,0168,no_exam,no_exam,no_exam
0002,0082,0083,0216,0218,no_exam,no_exam
0029,0030,0216,0217,0220,no_exam,no_exam
0012,0103,0109,0167,no_exam,no_exam,no_exam
0156,0204,0205,no_exam,no_exam,no_exam,no_exam
0030,0038,0054,0063,no_exam,no_exam,no_exam
0014,0045,0167,0190,no_exam,no_exam,no_exam
0011,0216,0218,0220,0246,no_exam,no_exam
0103,0109,0157,0167,0168,no_exam,no_exam
0084,0156,0168,no_exam,no_exam,no_exam,no_exam
0216,0218,0220,no_exam,no_exam,no_exam,no_exam
0140,0142,0151,0153,0220,no_exam,no_exam
0045,0094,0168,0216,0220,no_exam,no_exam
0247,0248,no_exam,no_exam,no_exam,no_exam,no_exam
0054,0055,0063,0176,0214,no_exam,no_exam
0154,0168,0216,0220,no_exam,no_exam,no_exam
0044,0111,0123,0246,no_exam,no_exam,no_exam
0047,0103,0104,0109,no_exam,no_exam,no_exam
0049,0216,0219,0220,0248,no_exam,no_exam
0025,0094,0216,0219,0220,no_exam,no_exam
0072,0216,0219,0220,0260,no_exam,no_exam
0220,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0003,0083,0084,no_exam,no_exam,no_exam
0012,0014,0015,no_exam,no_exam,no_exam,no_exam
0030,0038,0116,0117,0139,no_exam,no_exam
0038,0116,0117,0234,no_exam,no_exam,no_exam
0002,0003,0083,0084,no_exam,no_exam,no_exam
0025,0096,0216,0219,0220,no_exam,no_exam
0044,0046,0203,0204,no_exam,no_exam,no_exam
0030,0038,0063,0116,0117,no_exam,no_exam
0072,0216,0219,0220,no_exam,no_exam,no_exam
0015,0188,no_exam,no_exam,no_exam,no_exam,no_exam
0044,0110,0111,0141,no_exam,no_exam,no_exam
0099,0101,0153,0260,no_exam,no_exam,no_exam
0071,0099,0102,0124,no_exam,no_exam,no_exam
0156,0203,0260,no_exam,no_exam,no_exam,no_exam
0103,0214,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0003,0082,0083,0084,no_exam,no_exam
0068,0103,0157,0247,no_exam,no_exam,no_exam
0099,0101,0156,0167,0214,no_exam,no_exam
0012,0014,0015,0068,0168,no_exam,no_exam
0012,0025,0109,0167,no_exam,no_exam,no_exam
0082,0086,0092,0260,no_exam,no_exam,no_exam
0042,0044,0109,0167,no_exam,no_exam,no_exam
0214,0247,0260,no_exam,no_exam,no_exam,no_exam
0103,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0029,0030,0054,0055,0063,no_exam,no_exam
0038,0111,0116,0214,no_exam,no_exam,no_exam
0002,0003,0082,0084,0092,no_exam,no_exam
0103,0157,no_exam,no_exam,no_exam,no_exam,no_exam
0156,0194,no_exam,no_exam,no_exam,no_exam,no_exam
0214,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0168,0215,0246,no_exam,no_exam,no_exam,no_exam
0154,0214,0248,no_exam,no_exam,no_exam,no_exam
0123,0127,0168,0220,0257,no_exam,no_exam
0038,0111,0117,0140,0141,no_exam,no_exam
0013,0103,0156,0157,0220,no_exam,no_exam
0103,0107,0155,0157,no_exam,no_exam,no_exam
0099,0103,0123,0124,0258,no_exam,no_exam
0038,0053,0110,0111,0116,no_exam,no_exam
0071,0098,0103,0168,no_exam,no_exam,no_exam
0103,0109,0127,no_exam,no_exam,no_exam,no_exam
0012,0025,0216,0218,0220,no_exam,no_exam
0103,0109,0218,0220,no_exam,no_exam,no_exam
0082,0083,0084,0092,no_exam,no_exam,no_exam
0015,0168,0247,no_exam,no_exam,no_exam,no_exam
0099,0103,0109,0195,no_exam,no_exam,no_exam
0083,0084,0202,0205,0245,no_exam,no_exam
0103,0109,0157,0168,no_exam,no_exam,no_exam
0072,0220,0247,0248,no_exam,no_exam,no_exam
0014,0103,0108,no_exam,no_exam,no_exam,no_exam
0079,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0260,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0038,0111,0116,0215,no_exam,no_exam,no_exam
0073,0175,0180,0220,no_exam,no_exam,no_exam
0030,0038,0041,0052,0063,no_exam,no_exam
0155,0247,0248,no_exam,no_exam,no_exam,no_exam
0073,0175,0176,0216,0220,no_exam,no_exam
0012,0014,0015,no_exam,no_exam,no_exam,no_exam
0068,0099,0101,0155,0156,no_exam,no_exam
0083,0140,0147,0151,no_exam,no_exam,no_exam
0001,0002,0003,0083,0084,no_exam,no_exam
0025,0103,0109,0157,no_exam,no_exam,no_exam
0022,0051,0255,0260,no_exam,no_exam,no_exam
0101,0247,0255,no_exam,no_exam,no_exam,no_exam
0099,0110,0111,0133,0192,no_exam,no_exam
0216,0219,no_exam,no_exam,no_exam,no_exam,no_exam
0068,0154,0216,0219,0220,no_exam,no_exam
0012,0013,0205,0210,no_exam,no_exam,no_exam
0072,0167,0187,0216,0220,no_exam,no_exam
0072,0215,0247,0260,no_exam,no_exam,no_exam
0014,0216,0218,0220,0260,no_exam,no_exam
0101,0109,0155,0196,no_exam,no_exam,no_exam
0042,0043,0044,0203,0210,no_exam,no_exam
0072,0155,0167,0203,0220,no_exam,no_exam
0053,0054,0176,0214,no_exam,no_exam,no_exam
0073,0075,0140,0180,no_exam,no_exam,no_exam
0029,0030,0038,0184,no_exam,no_exam,no_exam
0123,0124,0127,0260,no_exam,no_exam,no_exam
0029,0030,0038,0063,0072,no_exam,no_exam
0043,0097,0109,0157,no_exam,no_exam,no_exam
0029,0032,0072,no_exam,no_exam,no_exam,no_exam
0030,0038,0055,0116,0117,no_exam,no_exam
0052,0055,0176,0183,0220,no_exam,no_exam
0103,0161,no_exam,no_exam,no_exam,no_exam,no_exam
0099,0106,0123,0156,0167,no_exam,no_exam
0127,0201,0204,0209,no_exam,no_exam,no_exam
0001,0038,0044,0140,no_exam,no_exam,no_exam
0194,0196,0204,no_exam,no_exam,no_exam,no_exam
0073,0075,0176,0180,no_exam,no_exam,no_exam
0029,0030,0063,0234,no_exam,no_exam,no_exam
0098,0099,0109,0124,0256,no_exam,no_exam
0103,0109,0155,0156,0220,no_exam,no_exam
0042,0044,0049,0156,0168,no_exam,no_exam
0081,0173,0216,0219,0220,no_exam,no_exam
0110,0111,0156,0190,0220,no_exam,no_exam
0012,0013,0015,0030,0033,no_exam,no_exam
0068,0153,0168,0220,no_exam,no_exam,no_exam
0219,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0110,0111,0140,0144,no_exam,no_exam,no_exam
0229,0247,0248,0251,no_exam,no_exam,no_exam
0099,0103,0124,0126,0257,no_exam,no_exam
0044,0083,0092,0110,0112,no_exam,no_exam
0072,0174,0176,0180,0220,no_exam,no_exam
0140,0144,0216,0249,no_exam,no_exam,no_exam
0013,0045,0109,0157,0167,no_exam,no_exam
0045,0094,0168,no_exam,no_exam,no_exam,no_exam
0012,0013,0015,0220,no_exam,no_exam,no_exam
0110,0114,0144,0216,0220,no_exam,no_exam
0156,0203,0204,no_exam,no_exam,no_exam,no_exam
0015,0030,0038,0116,no_exam,no_exam,no_exam
0099,0103,0109,no_exam,no_exam,no_exam,no_exam
0082,0083,0110,0115,no_exam,no_exam,no_exam
0012,0013,0015,0068,no_exam,no_exam,no_exam
0042,0045,0092,0109,no_exam,no_exam,no_exam
0029,0038,0155,0156,0215,no_exam,no_exam
0109,0156,0167,no_exam,no_exam,no_exam,no_exam
0156,0204,0205,0260,no_exam,no_exam,no_exam
0015,0030,0038,0115,0116,no_exam,no_exam
0216,0219,0260,no_exam,no_exam,no_exam,no_exam
0099,0103,0108,0157,no_exam,no_exam,no_exam
0019,0043,0068,0157,0202,no_exam,no_exam
0099,0103,0184,0220,no_exam,no_exam,no_exam
0103,0156,0167,0201,no_exam,no_exam,no_exam
0108,0157,no_exam,no_exam,no_exam,no_exam,no_exam
0156,0195,0205,0210,no_exam,no_exam,no_exam
0180,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0103,0108,0109,0216,0220,no_exam,no_exam
0022,0051,0093,0205,no_exam,no_exam,no_exam
0049,0079,0092,no_exam,no_exam,no_exam,no_exam
0099,0109,0218,0220,no_exam,no_exam,no_exam
0054,0059,0176,no_exam,no_exam,no_exam,no_exam
0219,0220,0247,0251,no_exam,no_exam,no_exam
0097,0109,0129,0194,no_exam,no_exam,no_exam
0099,0103,0216,0220,0260,no_exam,no_exam
0108,0109,0123,0124,0127,no_exam,no_exam
0016,0018,no_exam,no_exam,no_exam,no_exam,no_exam
0109,0124,0127,0128,0220,no_exam,no_exam
0012,0013,0019,0065,0072,no_exam,no_exam
0071,0103,0216,0217,0220,no_exam,no_exam
0044,0082,0110,0203,0204,no_exam,no_exam
0126,0127,0188,0220,no_exam,no_exam,no_exam
0012,0013,0014,0018,0100,0187,no_exam
0042,0044,0098,0103,no_exam,no_exam,no_exam
0203,0205,0210,no_exam,no_exam,no_exam,no_exam
0013,0015,0155,0157,no_exam,no_exam,no_exam
0103,0155,0167,0219,no_exam,no_exam,no_exam
0047,0051,0245,0260,no_exam,no_exam,no_exam
0172,0194,no_exam,no_exam,no_exam,no_exam,no_exam
0124,0127,0156,0168,0215,no_exam,no_exam
0012,0014,0245,no_exam,no_exam,no_exam,no_exam
0216,0219,0220,0247,no_exam,no_exam,no_exam
0022,0051,0167,0256,no_exam,no_exam,no_exam
0030,0038,0063,0116,0117,no_exam,no_exam
0038,0110,0111,0117,0184,no_exam,no_exam
0038,0044,0072,0110,no_exam,no_exam,no_exam
0029,0030,0038,0063,0116,no_exam,no_exam
0055,0063,0116,0117,0174,no_exam,no_exam
0097,0100,0194,no_exam,no_exam,no_exam,no_exam
0022,0044,0050,0051,0110,no_exam,no_exam
0216,0219,no_exam,no_exam,no_exam,no_exam,no_exam
0094,0216,0219,0220,no_exam,no_exam,no_exam
0051,0189,0191,no_exam,no_exam,no_exam,no_exam
0015,0072,0082,0083,0084,no_exam,no_exam
0022,0094,0216,0218,0220,no_exam,no_exam
0053,0176,0236,0237,no_exam,no_exam,no_exam
0094,0109,0216,0219,0220,no_exam,no_exam
0002,0003,0084,0167,no_exam,no_exam,no_exam
0110,0216,0219,0220,no_exam,no_exam,no_exam
0022,0051,0168,no_exam,no_exam,no_exam,no_exam
0110,0216,0217,0219,no_exam,no_exam,no_exam
0099,0109,0155,0168,0248,no_exam,no_exam
0027,0109,0216,0218,0220,no_exam,no_exam
0038,0110,0111,0184,no_exam,no_exam,no_exam
0196,0216,0220,0248,no_exam,no_exam,no_exam
0051,0247,0255,0260,no_exam,no_exam,no_exam
0194,0195,0196,no_exam,no_exam,no_exam,no_exam
0012,0030,0038,0174,no_exam,no_exam,no_exam
0247,0248,0255,no_exam,no_exam,no_exam,no_exam
0051,0110,0220,no_exam,no_exam,no_exam,no_exam
0203,0234,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0101,0247,0248,0260,no_exam,no_exam
0012,0072,0216,0220,no_exam,no_exam,no_exam
0002,0003,0203,no_exam,no_exam,no_exam,no_exam
0063,0082,0084,0129,0151,no_exam,no_exam
0043,0140,0150,0203,no_exam,no_exam,no_exam
0082,0083,0084,0176,no_exam,no_exam,no_exam
0030,0038,0117,0234,no_exam,no_exam,no_exam
0096,0099,0110,0115,0215,no_exam,no_exam
0068,0156,0168,0255,no_exam,no_exam,no_exam
0002,0003,0084,0203,0257,no_exam,no_exam
0011,0220,0247,0260,no_exam,no_exam,no_exam
0002,0003,0084,0115,0203,no_exam,no_exam
0189,0191,0203,no_exam,no_exam,no_exam,no_exam
0001,0003,0084,0092,0203,no_exam,no_exam
0218,0220,0246,0260,no_exam,no_exam,no_exam
0050,0099,0109,0188,no_exam,no_exam,no_exam
0155,0157,0215,0247,no_exam,no_exam,no_exam
0216,0220,0247,no_exam,no_exam,no_exam,no_exam
0002,0003,0082,0083,0084,no_exam,no_exam
0157,0201,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0003,0072,0203,no_exam,no_exam,no_exam
0029,0030,0110,0220,no_exam,no_exam,no_exam
0002,0003,0072,0083,0084,0092,no_exam
0013,0019,no_exam,no_exam,no_exam,no_exam,no_exam
0099,0108,0194,0199,no_exam,no_exam,no_exam
0012,0013,0015,0022,no_exam,no_exam,no_exam
0097,0102,no_exam,no_exam,no_exam,no_exam,no_exam
0100,0101,0103,no_exam,no_exam,no_exam,no_exam
0002,0103,0203,0205,no_exam,no_exam,no_exam
0012,0014,0015,0260,no_exam,no_exam,no_exam
0130,0189,0190,no_exam,no_exam,no_exam,no_exam
0101,0103,0156,0168,no_exam,no_exam,no_exam
0216,0219,0220,no_exam,no_exam,no_exam,no_exam
0216,0218,0220,no_exam,no_exam,no_exam,no_exam
0103,0122,0123,0130,0132,no_exam,no_exam
0096,0099,no_exam,no_exam,no_exam,no_exam,no_exam
0083,0147,0203,0204,no_exam,no_exam,no_exam
0216,0218,0220,0248,0258,no_exam,no_exam
0012,0014,0019,0196,0258,no_exam,no_exam
0051,0093,0203,0256,no_exam,no_exam,no_exam
0022,0023,0051,0258,no_exam,no_exam,no_exam
0012,0014,0019,0220,0258,no_exam,no_exam
0013,0215,0246,0248,no_exam,no_exam,no_exam
0047,0218,0219,0260,no_exam,no_exam,no_exam
0068,0109,0153,0220,no_exam,no_exam,no_exam
0099,0109,0123,0124,no_exam,no_exam,no_exam
0109,0216,0219,0220,0248,no_exam,no_exam
0038,0116,0184,no_exam,no_exam,no_exam,no_exam
0022,0029,0030,0038,0063,no_exam,no_exam
0199,0260,no_exam,no_exam,no_exam,no_exam,no_exam
0097,0109,no_exam,no_exam,no_exam,no_exam,no_exam
0029,0030,0038,0184,0220,no_exam,no_exam
0123,0156,0167,0220,0260,no_exam,no_exam
0156,0167,0203,0204,0260,no_exam,no_exam
0196,0220,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0110,0111,0113,0114,no_exam,no_exam
0051,0156,0203,0204,no_exam,no_exam,no_exam
0109,0168,0170,0251,no_exam,no_exam,no_exam
0030,0038,0053,0116,0220,no_exam,no_exam
0074,0156,0218,no_exam,no_exam,no_exam,no_exam
0144,0151,0156,0168,0220,no_exam,no_exam
0044,0110,0191,no_exam,no_exam,no_exam,no_exam
0105,0108,0220,no_exam,no_exam,no_exam,no_exam
0047,0051,0258,0260,no_exam,no_exam,no_exam
0099,0103,0106,0156,no_exam,no_exam,no_exam
0109,0176,0235,0236,0237,no_exam,no_exam
0027,0053,0132,0173,no_exam,no_exam,no_exam
0103,0109,0122,0187,0214,0258,no_exam
0099,0194,0195,0196,no_exam,no_exam,no_exam
0099,0157,0162,no_exam,no_exam,no_exam,no_exam
0012,0014,0015,no_exam,no_exam,no_exam,no_exam
0029,0054,0055,0063,0256,no_exam,no_exam
0030,0117,0260,no_exam,no_exam,no_exam,no_exam
0099,0101,no_exam,no_exam,no_exam,no_exam,no_exam
0098,0099,0219,0247,no_exam,no_exam,no_exam
0011,0082,0083,0084,0092,no_exam,no_exam
0097,0109,0123,0124,0130,no_exam,no_exam
0099,0101,0214,no_exam,no_exam,no_exam,no_exam
0002,0003,0083,0084,no_exam,no_exam,no_exam
0012,0015,0038,0044,no_exam,no_exam,no_exam
0044,0081,0110,0139,0204,no_exam,no_exam
0011,0072,0192,0214,no_exam,no_exam,no_exam
0204,0207,0216,0218,0219,no_exam,no_exam
0099,0216,0218,0220,0260,no_exam,no_exam
0044,0168,0189,no_exam,no_exam,no_exam,no_exam
0051,0111,0113,0260,no_exam,no_exam,no_exam
0038,0110,0116,0140,0142,no_exam,no_exam
0068,0167,0188,0201,no_exam,no_exam,no_exam
0071,0216,0220,no_exam,no_exam,no_exam,no_exam
0002,0003,0084,0203,0210,no_exam,no_exam
0043,0068,0167,0247,0248,no_exam,no_exam
0220,0247,0251,no_exam,no_exam,no_exam,no_exam
0103,0105,no_exam,no_exam,no_exam,no_exam,no_exam
0038,0110,0140,0203,no_exam,no_exam,no_exam
0124,0127,0155,0167,no_exam,no_exam,no_exam
0220,0247,0252,0253,0260,no_exam,no_exam
0155,0156,0220,no_exam,no_exam,no_exam,no_exam
0081,0176,0219,0220,no_exam,no_exam,no_exam
0044,0051,0189,0190,no_exam,no_exam,no_exam
0073,0074,0075,0203,0205,no_exam,no_exam
0140,0147,0156,0168,no_exam,no_exam,no_exam
0074,0176,0180,0214,no_exam,no_exam,no_exam
0115,0139,0144,no_exam,no_exam,no_exam,no_exam
0075,0176,0180,0215,no_exam,no_exam,no_exam
0196,0216,0218,0220,no_exam,no_exam,no_exam
0002,0133,0156,0167,0248,no_exam,no_exam
0220,0247,0248,0249,no_exam,no_exam,no_exam
0030,0038,0063,0220,no_exam,no_exam,no_exam
0099,0140,0154,0215,no_exam,no_exam,no_exam
0216,0219,0220,no_exam,no_exam,no_exam,no_exam
0097,0099,0168,no_exam,no_exam,no_exam,no_exam
0003,0123,0204,0210,no_exam,no_exam,no_exam
0082,0083,0085,0140,0141,no_exam,no_exam
0011,0216,0218,0220,0246,no_exam,no_exam
0103,0109,0153,no_exam,no_exam,no_exam,no_exam
0030,0034,0038,no_exam,no_exam,no_exam,no_exam
0073,0075,0216,0217,0220,no_exam,no_exam
0099,0103,0167,0187,no_exam,no_exam,no_exam
0044,0110,0156,0167,0201,no_exam,no_exam
0014,0127,0128,0220,no_exam,no_exam,no_exam
0124,0127,0189,0191,no_exam,no_exam,no_exam
0012,0014,0123,0127,no_exam,no_exam,no_exam
0051,0093,0170,0203,no_exam,no_exam,no_exam
0108,0109,0216,0220,no_exam,no_exam,no_exam
0038,0176,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0203,0205,0210,0260,no_exam,no_exam
0002,0003,0082,0083,0084,no_exam,no_exam
0099,0156,0167,0220,no_exam,no_exam,no_exam
0047,0216,0219,0220,0260,no_exam,no_exam
0156,0157,0196,0202,0210,no_exam,no_exam
0105,0109,0216,0220,no_exam,no_exam,no_exam
0140,0141,0142,0260,no_exam,no_exam,no_exam
0097,0099,0156,0157,no_exam,no_exam,no_exam
0099,0103,0156,0165,no_exam,no_exam,no_exam
0038,0116,0233,no_exam,no_exam,no_exam,no_exam
0051,0205,0247,0255,no_exam,no_exam,no_exam
0052,0055,0117,0131,0140,0142,no_exam
0099,0103,0109,no_exam,no_exam,no_exam,no_exam
0176,0180,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0176,0180,0215,no_exam,no_exam,no_exam
0030,0038,0216,0220,no_exam,no_exam,no_exam
0012,0068,0157,0168,0190,no_exam,no_exam
0140,0142,0157,0168,no_exam,no_exam,no_exam
0073,0075,0175,0176,0180,no_exam,no_exam
0096,0103,0106,0216,0220,no_exam,no_exam
0071,0099,0106,0155,0167,no_exam,no_exam
0196,0216,0219,0246,no_exam,no_exam,no_exam
0003,0203,0219,0246,no_exam,no_exam,no_exam
0047,0155,0156,0215,0260,no_exam,no_exam
0045,0157,0167,0194,0196,no_exam,no_exam
0099,0102,0109,0218,0260,no_exam,no_exam
0193,0216,0219,0220,0249,no_exam,no_exam
0112,0115,0140,0142,0193,no_exam,no_exam
0030,0034,0038,0044,0110,no_exam,no_exam
0030,0038,0108,0140,0142,no_exam,no_exam
0073,0075,0110,0111,0115,no_exam,no_exam
0247,0248,0251,no_exam,no_exam,no_exam,no_exam
0022,0051,0124,0258,no_exam,no_exam,no_exam
0002,0003,0083,0084,0255,no_exam,no_exam
0012,0015,0100,no_exam,no_exam,no_exam,no_exam
0117,0176,0236,0237,no_exam,no_exam,no_exam
0184,0194,0196,0248,no_exam,no_exam,no_exam
0029,0030,0038,0109,0220,no_exam,no_exam
0081,0109,0176,0214,no_exam,no_exam,no_exam
0099,0168,0216,0220,no_exam,no_exam,no_exam
0012,0025,0188,0189,no_exam,no_exam,no_exam
0014,0015,0030,0038,0220,no_exam,no_exam
0083,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0029,0030,0038,0063,0220,no_exam,no_exam
0030,0038,0176,0218,0220,no_exam,no_exam
0123,0127,0220,0258,no_exam,no_exam,no_exam
0074,0083,0116,no_exam,no_exam,no_exam,no_exam
0072,0081,0215,no_exam,no_exam,no_exam,no_exam
0102,0155,0156,0214,no_exam,no_exam,no_exam
0071,0099,0103,0109,0155,no_exam,no_exam
0099,0101,0109,0155,0156,no_exam,no_exam
0082,0083,0176,no_exam,no_exam,no_exam,no_exam
0028,0073,0074,0116,0180,no_exam,no_exam
0029,0030,0038,0123,0127,no_exam,no_exam
0082,0083,0216,0218,0220,no_exam,no_exam
0068,0154,0247,0249,no_exam,no_exam,no_exam
0154,0215,no_exam,no_exam,no_exam,no_exam,no_exam
0013,0155,0157,no_exam,no_exam,no_exam,no_exam
0012,0014,0015,0220,no_exam,no_exam,no_exam
0071,0098,0102,0202,0203,no_exam,no_exam
0155,0157,0210,0214,no_exam,no_exam,no_exam
0109,0155,0156,0204,0210,no_exam,no_exam
0103,0216,0220,no_exam,no_exam,no_exam,no_exam
0011,0013,0216,0220,no_exam,no_exam,no_exam
0038,0072,0115,0116,0214,no_exam,no_exam
0030,0038,0081,0116,0117,no_exam,no_exam
0216,0219,0220,0247,no_exam,no_exam,no_exam
0038,0082,0083,0084,0111,no_exam,no_exam
0095,0099,0216,0218,0220,no_exam,no_exam
0216,0219,0220,0245,no_exam,no_exam,no_exam
0068,0103,0109,0155,no_exam,no_exam,no_exam
0072,0156,0157,0216,0220,no_exam,no_exam
0096,0103,0110,0216,0220,no_exam,no_exam
0012,0018,0022,0051,0258,no_exam,no_exam
0082,0083,0084,0204,0205,no_exam,no_exam
0012,0216,0219,0220,0249,no_exam,no_exam
0002,0003,0167,0214,no_exam,no_exam,no_exam
0044,0082,0083,0092,0173,no_exam,no_exam
0114,0155,0167,0216,0220,no_exam,no_exam
0081,0167,0202,0203,0205,no_exam,no_exam
0074,0140,0144,0151,0220,no_exam,no_exam
0065,0155,0167,no_exam,no_exam,no_exam,no_exam
0029,0030,0038,0063,0116,no_exam,no_exam
0099,0108,0109,0216,0220,no_exam,no_exam
0174,0176,0196,0214,no_exam,no_exam,no_exam
0013,0044,0110,0214,no_exam,no_exam,no_exam
0106,0108,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0003,0082,0083,0084,no_exam,no_exam
0168,0216,0220,0253,no_exam,no_exam,no_exam
0012,0013,0120,0157,no_exam,no_exam,no_exam
0072,0176,0180,no_exam,no_exam,no_exam,no_exam
0109,0124,0127,no_exam,no_exam,no_exam,no_exam
0001,0044,0110,0139,0203,no_exam,no_exam
0068,0109,0210,no_exam,no_exam,no_exam,no_exam
0204,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0103,0107,0132,0134,0173,no_exam,no_exam
0029,0052,0055,0059,0072,no_exam,no_exam
0015,0234,0250,0251,no_exam,no_exam,no_exam
0157,0168,0196,0204,no_exam,no_exam,no_exam
0012,0014,no_exam,no_exam,no_exam,no_exam,no_exam
0068,0109,0203,0210,no_exam,no_exam,no_exam
0216,0218,0220,no_exam,no_exam,no_exam,no_exam
0126,0182,0185,0215,no_exam,no_exam,no_exam
0044,0051,0093,0110,0111,no_exam,no_exam
0110,0113,0203,0204,no_exam,no_exam,no_exam
0123,0126,0187,0258,no_exam,no_exam,no_exam
0076,0176,0180,0248,no_exam,no_exam,no_exam
0014,0216,0220,no_exam,no_exam,no_exam,no_exam
0176,0200,0236,0237,no_exam,no_exam,no_exam
0097,0099,0108,no_exam,no_exam,no_exam,no_exam
0195,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0171,0247,0252,0253,no_exam,no_exam,no_exam
0012,0013,0140,0147,no_exam,no_exam,no_exam
0029,0030,0072,0103,0184,no_exam,no_exam
0099,0102,0125,no_exam,no_exam,no_exam,no_exam
0051,0204,0206,0255,no_exam,no_exam,no_exam
0040,0053,0113,0130,no_exam,no_exam,no_exam
0168,0188,no_exam,no_exam,no_exam,no_exam,no_exam
0071,0099,0103,no_exam,no_exam,no_exam,no_exam
0042,0046,0168,0190,no_exam,no_exam,no_exam
0012,0025,0027,0110,0117,no_exam,no_exam
0029,0030,0053,0173,no_exam,no_exam,no_exam
0051,0140,0141,no_exam,no_exam,no_exam,no_exam
0099,0106,0107,no_exam,no_exam,no_exam,no_exam
0191,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0071,0101,0218,0230,0231,no_exam,no_exam
0019,0020,0024,no_exam,no_exam,no_exam,no_exam
0260,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0101,0222,0224,0226,no_exam,no_exam,no_exam
0099,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0003,0083,0084,0086,no_exam,no_exam
0001,0002,0003,0084,0203,no_exam,no_exam
0167,0203,0205,no_exam,no_exam,no_exam,no_exam
0072,0082,0083,0216,0220,no_exam,no_exam
0160,0207,0209,no_exam,no_exam,no_exam,no_exam
0031,0033,0038,0039,0116,no_exam,no_exam
0203,0214,0247,0248,0250,no_exam,no_exam
0103,0108,0222,0224,0226,no_exam,no_exam
0002,0003,0005,0129,0210,no_exam,no_exam
0038,0111,0116,0140,0141,no_exam,no_exam
0082,0083,0116,0117,0184,no_exam,no_exam
0012,0216,0219,0247,no_exam,no_exam,no_exam
0101,0103,0109,0156,0202,no_exam,no_exam
0082,0083,0084,0094,0163,no_exam,no_exam
0073,0076,0110,0111,0184,no_exam,no_exam
0081,0115,no_exam,no_exam,no_exam,no_exam,no_exam
0022,0051,no_exam,no_exam,no_exam,no_exam,no_exam
0013,0044,0110,0189,0245,no_exam,no_exam
0073,0074,0075,0082,0092,no_exam,no_exam
0022,0051,no_exam,no_exam,no_exam,no_exam,no_exam
0027,0116,0139,0140,no_exam,no_exam,no_exam
0121,0123,0220,0258,no_exam,no_exam,no_exam
0123,0195,no_exam,no_exam,no_exam,no_exam,no_exam
0027,0216,0220,no_exam,no_exam,no_exam,no_exam
0003,0073,0075,0193,0246,no_exam,no_exam
0015,0025,0110,0132,0133,no_exam,no_exam
0022,0051,no_exam,no_exam,no_exam,no_exam,no_exam
0099,0101,0175,0176,0180,no_exam,no_exam
0073,0074,0216,0218,0219,no_exam,no_exam
0099,0109,0155,0167,0220,no_exam,no_exam
0204,0247,no_exam,no_exam,no_exam,no_exam,no_exam
0051,0157,0167,0188,0203,no_exam,no_exam
0014,0029,0030,0055,0217,no_exam,no_exam
0051,0247,no_exam,no_exam,no_exam,no_exam,no_exam
0003,0084,0167,no_exam,no_exam,no_exam,no_exam
0040,0117,0188,no_exam,no_exam,no_exam,no_exam
0012,0216,0218,0220,no_exam,no_exam,no_exam
0174,0233,no_exam,no_exam,no_exam,no_exam,no_exam
0013,0074,0140,0144,0151,no_exam,no_exam
0016,0019,0194,no_exam,no_exam,no_exam,no_exam
0030,0038,0116,0117,0234,no_exam,no_exam
0046,0191,no_exam,no_exam,no_exam,no_exam,no_exam
0051,0111,0260,no_exam,no_exam,no_exam,no_exam
0216,0226,no_exam,no_exam,no_exam,no_exam,no_exam
0101,0103,0182,no_exam,no_exam,no_exam,no_exam
0220,0251,0252,0255,no_exam,no_exam,no_exam
0002,0084,no_exam,no_exam,no_exam,no_exam,no_exam
0158,0159,0205,no_exam,no_exam,no_exam,no_exam
0044,0051,0170,no_exam,no_exam,no_exam,no_exam
